Item;Ratings
B0002D087A;14
B0002D087K;3
B0002D087U;3
B0002D0884;5
B0002D089S;1
B0002D08BG;3
B0002D08C0;1
B0002D08DY;1
B0002D08E8;1
B0002D08F2;1
B0002D08FW;2
B0002D08IE;2
B0002D08IY;8
B0002D08KM;1
B0002D08N4;1
B0002D08OI;45
B0002D08OS;9
B0002D08P2;3
B0002D08PC;2
B0002D08VG;3
B0002D093I;2
B0002D094M;5
B0002D0974;6
B0002D097O;1
B0002D09B0;3
B0002D09BU;4
B0002D09CE;2
B0002D09GA;1
B0002D09GU;1
B0002D09H4;1
B0002D09HE;4
B0002D09L0;6
B0002D09LA;7
B0002D09LK;12
B0002D09M4;1
B0002D09MY;3
B0002D09NI;1
B0002D09PQ;27
B0002D09Q0;23
B0002D09QA;3
B0002D09QK;4
B0002D09UG;1
B0002D09Y2;5
B0002D09YC;28
B0002D09YW;1
B0002D09Z6;2
B0002D0A50;6
B0002D0A5A;13
B0002D0A5K;3
B0002D0A5U;1
B0002D0A6Y;1
B0002D0A7I;6
B0002D0A7S;17
B0002D0A82;23
B0002D0A8C;10
B0002D0A8M;2
B0002D0A96;1
B0002D0AB4;8
B0002D0ABY;1
B0002D0AC8;4
B0002D0ACI;4
B0002D0ACS;2
B0002D0ADM;2
B0002D0ADW;7
B0002D0AE6;2
B0002D0AEG;13
B0002D0AEQ;5
B0002D0AGE;1
B0002D0AM8;3
B0002D0AMI;1
B0002D0AMS;9
B0002D0AN2;2
B0002D0ANC;2
B0002D0ANM;1
B0002D0AOG;3
B0002D0AOQ;6
B0002D0AP0;7
B0002D0APA;2
B0002D0APK;1
B0002D0B3Q;4
B0002D0B40;6
B0002D0B4K;199
B0002D0B4U;76
B0002D0B54;4
B0002D0B5Y;13
B0002D0B6S;1
B0002D0B7W;2
B0002D0B8G;9
B0002D0B8Q;11
B0002D0B9K;1
B0002D0B9U;2
B0002D0BA4;3
B0002D0BAO;2
B0002D0BAY;5
B0002D0BB8;8
B0002D0BBI;1
B0002D0BJK;7
B0002D0BNQ;1
B0002D0BOK;2
B0002D0BOU;8
B0002D0BP4;7
B0002D0BPE;5
B0002D0BQ8;24
B0002D0BRC;1
B0002D0BRW;9
B0002D0BSQ;16
B0002D0BTA;5
B0002D0BTU;7
B0002D0BU4;4
B0002D0BUE;5
B0002D0BV8;1
B0002D0BWC;1
B0002D0BX6;3
B0002D0BXG;1
B0002D0BZO;2
B0002D0BZY;4
B0002D0C08;3
B0002D0C0I;2
B0002D0C0S;3
B0002D0C12;20
B0002D0C1C;37
B0002D0C1M;11
B0002D0C1W;6
B0002D0C26;4
B0002D0C2G;6
B0002D0C2Q;11
B0002D0C30;1
B0002D0C3A;5
B0002D0C3K;7
B0002D0C4Y;1
B0002D0C5I;13
B0002D0C5S;3
B0002D0C62;2
B0002D0C6C;5
B0002D0C7Q;3
B0002D0C8U;9
B0002D0CA8;105
B0002D0CAI;135
B0002D0CC6;1
B0002D0CCG;4
B0002D0CCQ;11
B0002D0CD0;3
B0002D0CDA;5
B0002D0CDK;6
B0002D0CEE;1
B0002D0CEO;339
B0002D0CGC;183
B0002D0CGM;30
B0002D0CGW;92
B0002D0CI0;3
B0002D0CIK;140
B0002D0CJO;3
B0002D0CKI;137
B0002D0CL2;50
B0002D0CLC;58
B0002D0CLM;63
B0002D0CNA;50
B0002D0CNK;7
B0002D0CO4;3
B0002D0COE;120
B0002D0CPI;1
B0002D0CQC;131
B0002D0CRQ;7
B0002D0CSU;6
B0002D0CWQ;12
B0002D0CXU;4
B0002D0CYE;21
B0002D0D1Q;15
B0002D0D52;3
B0002D0D66;6
B0002D0D6G;1
B0002D0D8O;10
B0002D0DAW;18
B0002D0DBG;48
B0002D0DK2;1
B0002D0DLG;5
B0002D0DOI;3
B0002D0DOS;3
B0002D0DQ6;4
B0002D0DR0;11
B0002D0DRK;2
B0002D0DSY;21
B0002D0DTS;4
B0002D0DU2;2
B0002D0DUC;2
B0002D0DUW;10
B0002D0DVG;3
B0002D0DVQ;22
B0002D0DW0;3
B0002D0DWA;12
B0002D0DWK;59
B0002D0DWU;8
B0002D0DX4;6
B0002D0E88;50
B0002D0E8S;231
B0002D0EA6;1
B0002D0EB0;4
B0002D0EBK;1
B0002D0EBU;2
B0002D0EC4;2
B0002D0ECY;1
B0002D0EDS;8
B0002D0EEC;2
B0002D0EG0;1
B0002D0EGA;2
B0002D0EGU;1
B0002D0EII;8
B0002D0EJC;3
B0002D0EJM;6
B0002D0EJW;6
B0002D0EK6;11
B0002D0ELA;10
B0002D0ELU;12
B0002D0EM4;8
B0002D0EMO;4
B0002D0EMY;4
B0002D0EN8;18
B0002D0EQU;3
B0002D0ERE;1
B0002D0ERO;1
B0002D0ERY;1
B0002D0ES8;1
B0002D0ET2;2
B0002D0ETC;1
B0002D0ETW;1
B0002D0EUQ;1
B0002D0EYC;6
B0002D0EYM;3
B0002D0EZG;1
B0002D0F0U;2
B0002D0F2S;6
B0002D0F5A;4
B0002D0F78;5
B0002D0FD2;19
B0002D0FGE;2
B0002D0FGY;5
B0002D0FHS;2
B0002D0FIC;2
B0002D0FL4;2
B0002D0FLY;1
B0002D0FNW;2
B0002D0FOQ;4
B0002D0FQE;3
B0002D0FR8;1
B0002D0FTQ;3
B0002D0FVE;1
B0002D0FWS;1
B0002D0FXM;4
B0002D0FXW;6
B0002D0G18;4
B0002D0G40;1
B0002D0G54;3
B0002D0G6S;1
B0002D0G8Q;3
B0002D0G90;15
B0002D0G9U;1
B0002D0GB8;1
B0002D0GCC;3
B0002D0GCM;1
B0002D0GD6;1
B0002D0GDG;2
B0002D0GDQ;1
B0002D0GEA;3
B0002D0GFE;1
B0002D0GFY;4
B0002D0GGI;3
B0002D0GMM;7
B0002D0GQ8;2
B0002D0GRM;1
B0002D0GU4;2
B0002D0GUO;5
B0002D0GWM;1
B0002D0GWW;2
B0002D0GXQ;3
B0002D0GY0;1
B0002D0H12;1
B0002D0H1M;2
B0002D0H2G;2
B0002D0H3A;2
B0002D0H3K;1
B0002D0H44;1
B0002D0H4Y;1
B0002D0H5I;1
B0002D0H7G;1
B0002D0H80;26
B0002D0H8U;41
B0002D0H94;6
B0002D0H9O;12
B0002D0HCG;1
B0002D0HCQ;23
B0002D0HD0;2
B0002D0HEY;1
B0002D0HGW;6
B0002D0HLC;3
B0002D0HLM;1
B0002D0HM6;2
B0002D0HMG;5
B0002D0HN0;1
B0002D0HNK;6
B0002D0HO4;10
B0002D0HV2;2
B0002D0HW6;10
B0002D0HX0;3
B0002D0HXA;62
B0002D0HY4;60
B0002D0HYY;15
B0002D0HZI;47
B0002D0HZS;3
B0002D0I02;32
B0002D0I0C;7
B0002D0I2A;1
B0002D0I2U;2
B0002D0I34;20
B0002D0I3O;1
B0002D0I4I;3
B0002D0I52;2
B0002D0I7A;1
B0002D0I9S;1
B0002D0ID4;2
B0002D0IFM;8
B0002D0IGG;1
B0002D0IH0;7
B0002D0IHA;1
B0002D0IIY;10
B0002D0IJS;3
B0002D0IK2;6
B0002D0IM0;17
B0002D0ITI;2
B0002D0IU2;24
B0002D0IUM;14
B0002D0J4C;5
B0002D0J6K;10
B0002D0JEW;2
B0002D0JF6;9
B0002D0JFQ;2
B0002D0JHE;4
B0002D0JII;2
B0002D0JIS;5
B0002D0JJM;4
B0002D0JQA;3
B0002D0JQK;6
B0002D0JQU;8
B0002D0JR4;7
B0002D0JRO;9
B0002D0JRY;10
B0002D0JTW;2
B0002D0JUG;1
B0002D0JX8;92
B0002D0JXI;10
B0002D0JZ6;66
B0002D0JZQ;27
B0002D0K00;27
B0002D0K0A;3
B0002D0K3C;1
B0002D0K3W;10
B0002D0K46;2
B0002D0K4G;2
B0002D0K4Q;1
B0002D0K5K;13
B0002D0K64;3
B0002D0K6O;4
B0002D0K6Y;1
B0002D0K78;1
B0002D0K8W;6
B0002D0K9Q;5
B0002D0KA0;1
B0002D0KBE;12
B0002D0KBO;9
B0002D0KCI;3
B0002D0KCS;21
B0002D0KD2;1
B0002D0KDC;2
B0002D0KDM;1
B0002D0KFA;6
B0002D0KFU;2
B0002D0KG4;32
B0002D0KJQ;10
B0002D0KK0;4
B0002D0KL4;3
B0002D0KLE;1
B0002D0KLO;5
B0002D0KLY;13
B0002D0KMI;2
B0002D0KO6;2
B0002D0KOG;65
B0002D0KQO;1
B0002D0KR8;16
B0002D0KRI;1
B0002D0KRS;2
B0002D0KSC;4
B0002D0KT6;2
B0002D0KTG;12
B0002D0KV4;16
B0002D0KWS;8
B0002D0KXM;2
B0002D0KY6;1
B0002D0KZ0;5
B0002D0KZU;4
B0002D0L1S;3
B0002D0L2M;1
B0002D0L36;7
B0002D0L3Q;1
B0002D0L40;120
B0002D0L4A;35
B0002D0L4K;3
B0002D0L4U;1
B0002D0L5E;7
B0002D0L5Y;3
B0002D0LBI;11
B0002D0LCC;5
B0002D0LCM;12
B0002D0LCW;2
B0002D0LD6;6
B0002D0LDG;3
B0002D0LE0;2
B0002D0LEA;3
B0002D0LEK;4
B0002D0LEU;2
B0002D0LF4;2
B0002D0LFY;2
B0002D0LG8;3
B0002D0LGI;2
B0002D0LGS;1
B0002D0LH2;1
B0002D0LIG;1
B0002D0LIQ;1
B0002D0LK4;4
B0002D0LKE;2
B0002D0LKO;3
B0002D0LKY;36
B0002D0LL8;5
B0002D0LLS;4
B0002D0LM2;16
B0002D0LMM;5
B0002D0LMW;1
B0002D0LNG;1
B0002D0LO0;12
B0002D0LOA;1
B0002D0LOK;5
B0002D0LOU;7
B0002D0LP4;7
B0002D0LPO;3
B0002D0LPY;17
B0002D0LQI;4
B0002D0LR2;1
B0002D0LRC;1
B0002D0LRM;3
B0002D0LRW;6
B0002D0LS6;2
B0002D0LSG;13
B0002D0LSQ;2
B0002D0LUE;2
B0002D0LV8;1
B0002D0LWC;1
B0002D0LX6;11
B0002D0LXG;1
B0002D0LYA;4
B0002D0LYK;1
B0002D0LZ4;5
B0002D0M1C;2
B0002D0M2Q;1
B0002D0M3A;1
B0002D0M7Q;1
B0002D0M80;1
B0002D0M8A;2
B0002D0M8K;1
B0002D0M94;40
B0002D0MB2;5
B0002D0MDU;1
B0002D0ME4;3
B0002D0MEE;1
B0002D0MEO;1
B0002D0MFI;30
B0002D0MGC;6
B0002D0MGM;4
B0002D0MGW;1
B0002D0MH6;3
B0002D0MHG;2
B0002D0MHQ;9
B0002D0MI0;17
B0002D0MIA;2
B0002D0MIK;4
B0002D0MIU;5
B0002D0MJ4;2
B0002D0MJO;4
B0002D0MJY;5
B0002D0ML2;2
B0002D0MLC;2
B0002D0MLM;2
B0002D0MMQ;14
B0002D0MNA;7
B0002D0MNU;1
B0002D0MOE;4
B0002D0MOY;10
B0002D0MPI;2
B0002D0MQC;6
B0002D0N5W;3
B0002D0N70;33
B0002D0N7A;8
B0002D0N7K;9
B0002D0NES;2
B0002D0NHU;2
B0002D0NIO;1
B0002D0NJ8;3
B0002D0NM0;3
B0002D0NOS;3
B0002D0NRK;16
B0002D0NSY;4
B0002D0NT8;4
B0002D0NZ2;3
B0002D0O42;1
B0002D0O4C;2
B0002D0O5Q;2
B0002D0O6A;1
B0002D0O6K;1
B0002D0O8I;10
B0002D0O8S;3
B0002D0OP6;7
B0002D0OPG;6
B0002D0OPQ;4
B0002D0OQ0;1
B0002D0OQA;2
B0002D0OQK;17
B0002D0OQU;4
B0002D0OR4;6
B0002D0ORE;5
B0002D0OS8;3
B0002D0OSI;8
B0002D0OSS;3
B0002D0OTC;4
B0002D0OTM;5
B0002D0OTW;3
B0002D0OVA;2
B0002D0OVU;1
B0002D0OWY;1
B0002D0OYC;2
B0002D0OYW;20
B0002D0OZG;2
B0002D0P0A;1
B0002D0P0K;4
B0002D0P1E;11
B0002D0P1Y;3
B0002D0P2I;1
B0002D0P2S;1
B0002D0P32;2
B0002D0P3C;1
B0002D0P3M;1
B0002D0P4G;1
B0002D0PA0;22
B0002D0PB4;19
B0002D0PJ6;4
B0002D0PLE;4
B0002D0PLY;14
B0002D0PMS;1
B0002D0PNM;8
B0002D0PNW;3
B0002D0PO6;6
B0002D0PSC;2
B0002D0PV4;2
B0002D0PVO;1
B0002D0PW8;4
B0002D0PWI;8
B0002D0PWS;7
B0002D0PZU;5
B0002D0Q0E;10
B0002D0Q0O;8
B0002D0Q2W;44
B0002D0Q3G;1
B0002D0Q40;1
B0002D0Q4K;1
B0002D0Q6S;3
B0002D0Q7C;17
B0002D0Q7W;15
B0002D0Q8Q;10
B0002D0Q90;4
B0002D0Q9A;4
B0002D0Q9K;3
B0002D0QAE;14
B0002D0QAO;8
B0002D0QDQ;20
B0002D0QEU;1
B0002D0QHM;2
B0002D0QM2;1
B0002D0QPO;2
B0002D0QW2;5
B0002D0QWM;10
B0002D0QYK;10
B0002D0QZO;3
B0002D0QZY;2
B0002D0R0I;1
B0002D0R0S;2
B0002D0R1M;9
B0002D0R1W;1
B0002D0R2G;4
B0002D0R30;3
B0002D0R44;2
B0002D0R4O;2
B0002D0R4Y;1
B0002D0R58;3
B0002D0R5I;4
B0002D0R5S;2
B0002D0R6C;2
B0002D0R6M;11
B0002D0R6W;5
B0002D0R76;8
B0002D0R7Q;1
B0002D15JU;49
B0002D15K4;60
B0002DB51I;2
B0002DD5TI;2
B0002DNRA0;21
B0002DNS4A;1
B0002DNSL8;1
B0002DNSMC;10
B0002DNSO0;5
B0002DNSPO;13
B0002DNSQI;1
B0002DNT4E;1
B0002DNT4Y;5
B0002DNT58;19
B0002DNT5I;20
B0002DNTWQ;4
B0002DNTXA;16
B0002DNTXK;1
B0002DNTXU;1
B0002DNUHK;25
B0002DNUHU;45
B0002DNUIO;25
B0002DNUIY;28
B0002DNUKC;14
B0002DNUL6;8
B0002DNUWK;71
B0002DNUY8;53
B0002DNVJC;2
B0002DNVJM;4
B0002DNVLU;2
B0002DNW5A;9
B0002DNW6E;9
B0002DNYG2;4
B0002DNZOS;1
B0002DNZSO;6
B0002DO18W;3
B0002DOXBC;6
B0002DOXBM;5
B0002DOXHG;4
B0002DOXIK;8
B0002DRDFA;3
B0002DRDFU;1
B0002DRDGO;4
B0002DRE5Y;5
B0002DRKZ8;1
B0002DUO6U;4
B0002DUO8S;3
B0002DUO92;1
B0002DUO9M;2
B0002DUPTG;1
B0002DUPVE;1
B0002DUPVY;6
B0002DUPYQ;2
B0002DUPZ0;18
B0002DUPZA;5
B0002DUPZK;26
B0002DUPZU;32
B0002DUQ04;50
B0002DUQ0E;6
B0002DUQ0O;5
B0002DUQ18;1
B0002DUQ1S;2
B0002DUQ2C;1
B0002DUQ3G;4
B0002DUQ4U;2
B0002DUQ72;17
B0002DUQ7C;3
B0002DUQC2;27
B0002DUQOU;10
B0002DURF8;3
B0002DURG2;4
B0002DURGW;58
B0002DURHG;5
B0002DURHQ;1
B0002DURIU;1
B0002DURKS;1
B0002DURLW;3
B0002DURNK;55
B0002DURPI;5
B0002DURQ2;2
B0002DURQW;1
B0002DURRG;2
B0002DURT4;6
B0002DURV2;12
B0002DURVC;1
B0002DURVW;1
B0002DURWG;2
B0002DURXK;1
B0002DUS2A;1
B0002DUS2K;2
B0002DUS6Q;21
B0002DUS8E;11
B0002DUS9S;1
B0002DUVD6;6
B0002DUVJ0;3
B0002DUVJU;4
B0002DUVKE;5
B0002DUVKO;2
B0002DUVL8;4
B0002DUVLS;3
B0002DUVM2;3
B0002DUVMC;1
B0002DUVMW;1
B0002DUVN6;1
B0002DUVQ8;1
B0002DUVQI;4
B0002DUVS6;1
B0002DUVU4;4
B0002DUVUO;7
B0002DUVUY;3
B0002DUVW2;2
B0002DUVWC;4
B0002DUVZY;7
B0002DUW12;2
B0002DUW1C;6
B0002DUW1W;9
B0002DUW26;3
B0002DUW2G;2
B0002DUW30;4
B0002DUW3K;2
B0002DUW44;7
B0002DUW4O;7
B0002DUWB2;9
B0002DUWBW;1
B0002DUWF8;1
B0002DUWUS;2
B0002DUWWQ;3
B0002DUX16;3
B0002DUX1Q;10
B0002DUX3Y;5
B0002DUXDO;3
B0002DUXE8;12
B0002DUYIS;1
B0002DUYJW;1
B0002DUYYM;3
B0002DUZ8W;2
B0002DUZ9G;8
B0002DUZA0;3
B0002DV02M;1
B0002DV04A;7
B0002DV0CM;9
B0002DV0CW;16
B0002DV0D6;10
B0002DV0DG;7
B0002DV0DQ;8
B0002DV0E0;4
B0002DV0G8;44
B0002DV0GI;18
B0002DV0MC;1
B0002DV0O0;1
B0002DV0QI;1
B0002DV0YK;1
B0002DV0ZE;3
B0002DV18A;1
B0002DV57C;1
B0002DV57M;1
B0002DV5JA;3
B0002DV5KO;4
B0002DV5MC;12
B0002DV5PE;1
B0002DV5QS;1
B0002DV5RW;7
B0002DV5SG;9
B0002DV5UE;2
B0002DV5W2;3
B0002DV5WC;5
B0002DV67G;2
B0002DV67Q;5
B0002DV680;2
B0002DV6GC;7
B0002DV6IK;2
B0002DV6IU;2
B0002DV6J4;27
B0002DV6JO;7
B0002DV6N0;4
B0002DV6RQ;82
B0002DV6TO;23
B0002DV6YE;1
B0002DV6ZI;1
B0002DV748;2
B0002DV74I;7
B0002DV7HK;4
B0002DV7JI;1
B0002DV7O8;1
B0002DV7OI;5
B0002DV7QG;2
B0002DV7QQ;5
B0002DV7U2;100
B0002DV7V6;3
B0002DV7Z2;77
B0002DV7ZC;12
B0002DV7ZM;290
B0002DV87E;9
B0002DV87Y;6
B0002DV888;3
B0002DV88I;2
B0002DV8AQ;13
B0002DV8B0;3
B0002DV8BU;7
B0002DVAHM;18
B0002DVAJK;1
B0002DVAM2;1
B0002DVAOA;2
B0002DVASQ;10
B0002DVAWM;1
B0002DVAX6;12
B0002DVB6W;11
B0002DVB7Q;5
B0002DVB9E;1
B0002DVB9Y;8
B0002DVBD0;17
B0002DVBDA;2
B0002DVBEE;1
B0002DVBEO;5
B0002DVBEY;1
B0002DVBFI;1
B0002DVBFS;4
B0002DVBG2;3
B0002DVBGC;2
B0002DVBHQ;5
B0002DVBIU;4
B0002DVBJ4;1
B0002DVBJE;3
B0002DVBJO;2
B0002DVBJY;27
B0002DVBKS;8
B0002DVBLC;4
B0002DVBQW;18
B0002DVBRQ;55
B0002DVBS0;1
B0002DVBU8;1
B0002DVC5C;1
B0002DVC9S;1
B0002DVCAM;4
B0002DVCB6;9
B0002DVCBQ;11
B0002DVCNY;1
B0002DVCPW;7
B0002DVCQ6;11
B0002DVCQG;2
B0002DVCRK;1
B0002DVCRU;1
B0002DVCSY;1
B0002DVD5Q;3
B0002DVD7E;14
B0002DVD7O;3
B0002DVDFG;2
B0002DVDGA;3
B0002DVDHE;1
B0002DVDHY;8
B0002DVDI8;1
B0002DVDII;1
B0002DVDJ2;3
B0002DVDJW;2
B0002DVDM4;1
B0002DVDME;5
B0002DVDMO;4
B0002DVDMY;17
B0002DVDN8;2
B0002DVDO2;3
B0002DVDOM;4
B0002DVDP6;4
B0002DVDPG;3
B0002DVDQA;2
B0002DVDQK;9
B0002DVDRY;1
B0002DVDTC;2
B0002DVKMC;1
B0002DVKOA;2
B0002DVL08;1
B0002DVLDA;2
B0002DVLDK;3
B0002DVLW6;4
B0002DVM84;1
B0002DVM8E;8
B0002DVM8O;1
B0002DVM8Y;5
B0002DVMC0;5
B0002DVMYS;15
B0002DVMZ2;15
B0002DVMZC;3
B0002DVPJ0;1
B0002DVQNU;1
B0002DVSCE;2
B0002DVYBE;1
B0002DW03U;1
B0002DW1UM;1
B0002DW3OG;1
B0002DW5S0;4
B0002DW832;4
B0002DWDX2;1
B0002DWFAS;1
B0002DWFZ8;3
B0002DWKXK;1
B0002DWMBA;1
B0002DWQNE;7
B0002DWSCS;1
B0002DWWGA;2
B0002DWX32;3
B0002DWYS6;2
B0002DX4IA;5
B0002DX5KW;1
B0002DX7EQ;3
B0002DX7ZA;2
B0002DXAW0;18
B0002DXBUG;3
B0002DXCT6;2
B0002DXF66;1
B0002DXGUQ;12
B0002DXOYY;1
B0002DXQ3I;8
B0002DXQAG;4
B0002DXQH4;11
B0002DXRIC;1
B0002DXU1Q;2
B0002DXUD4;1
B0002DXWB4;1
B0002DY18W;2
B0002DY8AI;1
B0002DY95W;1
B0002DYBQO;1
B0002DYC6S;3
B0002DYCWC;1
B0002E1ERM;6
B0002E1ERW;4
B0002E1ES6;4
B0002E1ESG;4
B0002E1ET0;5
B0002E1ETA;3
B0002E1ETU;5
B0002E1EUE;4
B0002E1EV8;17
B0002E1EVI;1
B0002E1F6C;26
B0002E1F6M;1
B0002E1F6W;1
B0002E1F80;3
B0002E1F94;1
B0002E1FAI;3
B0002E1FE4;1
B0002E1FEY;1
B0002E1FFS;1
B0002E1FGM;1
B0002E1FHQ;1
B0002E1FRQ;8
B0002E1FSK;2
B0002E1FUS;3
B0002E1FWG;4
B0002E1FXA;2
B0002E1G4I;2
B0002E1G52;2
B0002E1G5C;723
B0002E1G8E;4
B0002E1G8Y;20
B0002E1G98;16
B0002E1G9I;11
B0002E1GCU;3
B0002E1GDO;1
B0002E1GEI;3
B0002E1GKW;2
B0002E1GNO;1
B0002E1GSY;8
B0002E1GUC;1
B0002E1GVQ;1
B0002E1GWU;1
B0002E1GYI;9
B0002E1H7O;2
B0002E1H92;2
B0002E1H9W;97
B0002E1HDI;1
B0002E1HEM;1
B0002E1HEW;7
B0002E1HG0;4
B0002E1HGK;3
B0002E1HJM;2
B0002E1HNI;3
B0002E1HZQ;4
B0002E1I0A;3
B0002E1I1O;3
B0002E1I1Y;2
B0002E1I2I;36
B0002E1I46;3
B0002E1I4Q;1
B0002E1I5U;1
B0002E1I6E;11
B0002E1I78;1
B0002E1I8W;7
B0002E1I9Q;5
B0002E1IA0;1
B0002E1IIM;6
B0002E1IJ6;2
B0002E1IKA;9
B0002E1IKK;2
B0002E1IKU;1
B0002E1ILY;1
B0002E1INC;1
B0002E1IO6;8
B0002E1IOG;7
B0002E1IOQ;1
B0002E1IPA;1
B0002E1IRS;4
B0002E1IVE;1
B0002E1IW8;38
B0002E1IX2;3
B0002E1IZ0;2
B0002E1J3Q;44
B0002E1J5E;37
B0002E1J5O;13
B0002E1J6I;10
B0002E1J9K;1
B0002E1JAE;1
B0002E1JAO;2
B0002E1ML0;37
B0002E1MLA;24
B0002E1MN8;3
B0002E1MNI;1
B0002E1MNS;5
B0002E1MO2;4
B0002E1MOC;1
B0002E1MOW;4
B0002E1MP6;6
B0002E1MQU;2
B0002E1MR4;2
B0002E1MRE;5
B0002E1MRO;4
B0002E1MTW;3
B0002E1MV0;1
B0002E1MWO;41
B0002E1NDW;4
B0002E1NE6;1
B0002E1NEQ;1
B0002E1NF0;19
B0002E1NI2;3
B0002E1NIC;1
B0002E1NJQ;2
B0002E1NK0;6
B0002E1NKA;7
B0002E1NLO;1
B0002E1NNC;27
B0002E1NNM;58
B0002E1NP0;8
B0002E1NQ4;85
B0002E1NQE;30
B0002E1NQY;155
B0002E1NRI;19
B0002E1NSW;2
B0002E1NVO;2
B0002E1NWI;20
B0002E1NWS;21
B0002E1NXC;18
B0002E1NYQ;28
B0002E1NZ0;23
B0002E1O18;3
B0002E1O1S;1
B0002E1O2C;280
B0002E1O2M;139
B0002E1O2W;55
B0002E1O3G;106
B0002E1O40;13
B0002E1O4U;14
B0002E1O5E;79
B0002E1O68;25
B0002E1O6I;12
B0002E1O6S;15
B0002E1O7C;5
B0002E1O7M;60
B0002E1O7W;70
B0002E1O86;27
B0002E1O90;36
B0002E1O9A;1
B0002E1OGS;1
B0002E1OMM;9
B0002E1ON6;4
B0002E1OS6;3
B0002E1OSG;4
B0002E1OSQ;2
B0002E1OT0;2
B0002E1OUE;2
B0002E1OVS;50
B0002E1OX6;53
B0002E1OXG;52
B0002E1OYU;12
B0002E1OZ4;15
B0002E1OZE;4
B0002E1OZY;48
B0002E1P08;80
B0002E1P0I;53
B0002E1P0S;8
B0002E1P1W;7
B0002E1P26;10
B0002E1P2G;6
B0002E1P2Q;9
B0002E1P30;15
B0002E1P44;6
B0002E1P4E;7
B0002E1P4O;18
B0002E1P4Y;18
B0002E1P5I;7
B0002E1P5S;8
B0002E1P62;5
B0002E1P6C;2
B0002E1P6M;4
B0002E1P80;4
B0002E1P8U;1
B0002E1PNU;1
B0002E1POO;2
B0002E1SGO;3
B0002E1SIM;1
B0002E1STG;4
B0002E1SYG;1
B0002E1T5O;5
B0002E1T6I;4
B0002E1T7C;1
B0002E1T7M;7
B0002E1TA4;2
B0002E1TAE;14
B0002E1TAY;4
B0002E1TB8;7
B0002E1TBI;1
B0002E1TEK;1
B0002E1TG8;5
B0002E1U4Y;1
B0002E1U5I;58
B0002E1UA8;1
B0002E1UB2;74
B0002E1UDK;11
B0002E1UEO;12
B0002E1UF8;3
B0002E1UG2;1
B0002E1UNU;54
B0002E1UOY;7
B0002E1UQC;28
B0002E1URG;1
B0002E1UTY;35
B0002E1V1Q;2
B0002E1V2U;10
B0002E1V3E;1
B0002E1V3O;1
B0002E1V4I;2
B0002E1V5M;1
B0002E1V98;7
B0002E1VB6;1
B0002E1VG6;2
B0002E1VHA;1
B0002E1VI4;1
B0002E1VMA;1
B0002E1VN4;31
B0002E1VTI;1
B0002E1VUW;3
B0002E1VW0;1
B0002E1VWK;29
B0002E1VXO;1
B0002E1VY8;4
B0002E1VYI;8
B0002E1VYS;6
B0002E1VZM;22
B0002E1W5G;32
B0002E1W5Q;8
B0002E1W60;1
B0002E1W6A;7
B0002E25WA;1
B0002E25Y8;4
B0002E2688;17
B0002E269C;2
B0002E26L0;5
B0002E26LK;10
B0002E26M4;2
B0002E2750;7
B0002E2782;3
B0002E27GE;3
B0002E27I2;2
B0002E27IC;2
B0002E27JG;1
B0002E27JQ;1
B0002E27XM;1
B0002E27Y6;1
B0002E27ZK;1
B0002E289K;6
B0002E289U;3
B0002E28A4;3
B0002E28AE;2
B0002E28AY;1
B0002E28C2;1
B0002E28I6;4
B0002E28JA;5
B0002E28ZE;3
B0002E28ZY;2
B0002E2908;2
B0002E290I;1
B0002E291M;5
B0002E291W;5
B0002E2930;1
B0002E293A;1
B0002E299O;1
B0002E29A8;3
B0002E29KS;1
B0002E29M6;48
B0002E29OE;1
B0002E29X0;2
B0002E29XA;2
B0002E29Y4;5
B0002E2A7A;5
B0002E2A8O;1
B0002E2AAC;1
B0002E2AAM;3
B0002E2AB6;21
B0002E2ACK;37
B0002E2ADE;1
B0002E2ADO;1
B0002E2AHU;4
B0002E2AIO;2
B0002E2AIY;3
B0002E2AJ8;1
B0002E2AJS;5
B0002E2AKW;1
B0002E2AL6;1
B0002E2ALQ;2
B0002E2AM0;1
B0002E2AMA;2
B0002E2AMK;5
B0002E2APC;1
B0002E2APM;13
B0002E2AQG;1
B0002E2AR0;2
B0002E2ARA;1
B0002E2ASO;2
B0002E2ATI;1
B0002E2AWU;1
B0002E2AXY;1
B0002E2AYS;1
B0002E2B24;2
B0002E2B42;10
B0002E2B9W;2
B0002E2BA6;1
B0002E2BBA;2
B0002E2BC4;4
B0002E2BL0;2
B0002E2BLU;2
B0002E2BME;1
B0002E2BMO;2
B0002E2BMY;1
B0002E2BO2;4
B0002E2BSI;1
B0002E2C5A;6
B0002E2C9Q;2
B0002E2CA0;1
B0002E2CAA;2
B0002E2CC8;1
B0002E2CCS;1
B0002E2CD2;1
B0002E2CDW;2
B0002E2CGE;1
B0002E2CH8;2
B0002E2CHS;2
B0002E2CQY;2
B0002E2CXW;1
B0002E2D04;1
B0002E2D0E;1
B0002E2D4A;1
B0002E2D90;1
B0002E2D9U;1
B0002E2DDQ;2
B0002E2DR2;1
B0002E2DY0;1
B0002E2E94;1
B0002E2ECQ;2
B0002E2EEY;1
B0002E2EO4;3
B0002E2EOE;53
B0002E2EOO;1
B0002E2EOY;11
B0002E2EPI;3
B0002E2F5M;1
